employee_id,department,role,privilege_level,security_training_completed,previous_training_score,total_simulations,emails_opened,links_clicked,attachments_opened,credentials_submitted,phishing_emails_reported,simulations_failed,remediation_trainings,targeted_scenarios,average_failure_probability,average_reporting_time_seconds,targeted_attack_failure_rate,email_open_rate,click_rate,attachment_open_rate,credential_submission_rate,reporting_rate,failure_rate,remediation_rate,non_failure_rate,report_to_failure_ratio,privilege_risk_value,training_risk,reporting_quality,privilege_risk_normalized,failure_risk_component,credential_risk_component,click_risk_component,training_risk_component,targeted_risk_component,privilege_risk_component,reporting_reduction,raw_risk_score,risk_score,risk_level,recommended_action,primary_risk_driver
EMP0436,Marketing,Digital Marketing Analyst,Medium,1,65,10,7,3,0,2,1,5,5,0,0.4141,258.0,0.0,0.7,0.3,0.0,0.2,0.1,0.5,0.5,0.5,0.2,2,0.35,0.1,0.3333333333333333,15.0,4.0,4.5,3.5,0.0,3.333333333333333,0.5,29.833333333333332,31.4,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0437,Marketing,Digital Marketing Analyst,Low,0,70,10,8,2,0,1,2,2,2,0,0.4251,205.5,0.0,0.8,0.2,0.0,0.1,0.2,0.2,0.2,0.8,1.0,1,0.3,0.1,0.0,6.0,2.0,3.0,3.0,0.0,0.0,1.0,13.0,13.68,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0438,Human Resources,Recruiter,High,1,100,10,7,2,1,0,6,3,3,2,0.2916,227.3333,0.0,0.7,0.2,0.1,0.0,0.6,0.3,0.3,0.7,2.0,3,0.0,0.6,0.6666666666666666,9.0,0.0,3.0,0.0,0.0,6.666666666666666,3.0,15.666666666666664,16.49,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0439,Human Resources,Recruiter,High,1,79,10,8,0,0,0,4,0,0,2,0.2091,287.25,0.0,0.8,0.0,0.0,0.0,0.4,0.0,0.0,1.0,3.0,3,0.21,0.4,0.6666666666666666,0.0,0.0,0.0,2.1,0.0,6.666666666666666,2.0,6.766666666666666,7.12,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0440,Operations,Operations Analyst,Low,1,82,10,9,2,0,0,5,3,3,0,0.2393,107.0,0.0,0.9,0.2,0.0,0.0,0.5,0.3,0.3,0.7,1.6667,1,0.18,0.5,0.0,9.0,0.0,3.0,1.7999999999999998,0.0,0.0,2.5,11.3,11.89,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0441,Marketing,Marketing Manager,Low,1,91,10,6,0,0,0,5,0,0,0,0.279,172.4,0.0,0.6,0.0,0.0,0.0,0.5,0.0,0.0,1.0,3.0,1,0.09,0.5,0.0,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,2.5,-1.6,0.0,Low,Maintain standard awareness training and periodic phishing simulation,Training Weakness
EMP0442,Finance,Financial Analyst,High,1,92,10,9,4,0,2,5,4,4,1,0.2515,333.2,0.0,0.9,0.4,0.0,0.2,0.5,0.4,0.4,0.6,1.25,3,0.08,0.5,0.6666666666666666,12.0,4.0,6.0,0.8,0.0,6.666666666666666,2.5,26.96666666666667,28.39,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0443,Sales,Sales Representative,Medium,1,81,10,6,1,1,1,5,2,2,0,0.2608,289.6,0.0,0.6,0.1,0.1,0.1,0.5,0.2,0.2,0.8,2.5,2,0.19,0.5,0.3333333333333333,6.0,2.0,1.5,1.9,0.0,3.333333333333333,2.5,12.233333333333334,12.88,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0444,Operations,Operations Specialist,Low,0,68,10,10,2,1,0,3,3,3,0,0.2286,307.0,0.0,1.0,0.2,0.1,0.0,0.3,0.3,0.3,0.7,1.0,1,0.32,0.15,0.0,9.0,0.0,3.0,3.2,0.0,0.0,1.5,13.7,14.42,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0445,Finance,Accountant,High,1,81,10,8,2,0,0,5,2,2,1,0.2122,430.8,0.0,0.8,0.2,0.0,0.0,0.5,0.2,0.2,0.8,2.5,3,0.19,0.5,0.6666666666666666,6.0,0.0,3.0,1.9,0.0,6.666666666666666,2.5,15.066666666666666,15.86,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0446,Information Technology,IT Support Analyst,High,1,83,10,6,0,0,0,5,1,1,1,0.2726,224.6,0.0,0.6,0.0,0.0,0.0,0.5,0.1,0.1,0.9,3.0,3,0.17,0.5,0.6666666666666666,3.0,0.0,0.0,1.7000000000000002,0.0,6.666666666666666,2.5,8.866666666666667,9.33,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0447,Sales,Sales Manager,Medium,1,92,10,8,1,0,0,6,2,2,0,0.1619,243.1667,0.0,0.8,0.1,0.0,0.0,0.6,0.2,0.2,0.8,3.0,2,0.08,0.6,0.3333333333333333,6.0,0.0,1.5,0.8,0.0,3.333333333333333,3.0,8.633333333333333,9.09,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0448,Human Resources,Recruiter,Medium,1,63,10,10,3,1,1,5,5,5,2,0.329,259.6,0.0,1.0,0.3,0.1,0.1,0.5,0.5,0.5,0.5,1.0,2,0.37,0.5,0.3333333333333333,15.0,2.0,4.5,3.7,0.0,3.333333333333333,2.5,26.03333333333333,27.4,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0449,Marketing,Marketing Specialist,Medium,1,76,10,10,2,1,1,5,3,3,0,0.3084,411.2,0.0,1.0,0.2,0.1,0.1,0.5,0.3,0.3,0.7,1.6667,2,0.24,0.5,0.3333333333333333,9.0,2.0,3.0,2.4,0.0,3.333333333333333,2.5,17.23333333333333,18.14,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0450,Human Resources,Recruiter,High,0,79,10,8,4,0,2,3,5,5,2,0.3863,368.6667,0.5,0.8,0.4,0.0,0.2,0.3,0.5,0.5,0.5,0.6,3,0.21,0.15,0.6666666666666666,15.0,4.0,6.0,2.1,5.0,6.666666666666666,1.5,37.266666666666666,39.23,High,Assign targeted phishing awareness training and reassess within 30 days,Phishing Failures
EMP0451,Marketing,Marketing Manager,Medium,1,97,10,9,2,0,0,5,2,2,0,0.2613,264.6,0.0,0.9,0.2,0.0,0.0,0.5,0.2,0.2,0.8,2.5,2,0.03,0.5,0.3333333333333333,6.0,0.0,3.0,0.3,0.0,3.333333333333333,2.5,10.133333333333333,10.67,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0452,Operations,Operations Analyst,Medium,1,67,10,10,4,0,1,4,4,4,0,0.3337,215.0,0.0,1.0,0.4,0.0,0.1,0.4,0.4,0.4,0.6,1.0,2,0.33,0.4,0.3333333333333333,12.0,2.0,6.0,3.3000000000000003,0.0,3.333333333333333,2.0,24.633333333333333,25.93,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0453,Finance,Accountant,Medium,1,97,10,5,0,1,0,9,2,2,1,0.1934,200.3333,0.0,0.5,0.0,0.1,0.0,0.9,0.2,0.2,0.8,3.0,2,0.03,0.9,0.3333333333333333,6.0,0.0,0.0,0.3,0.0,3.333333333333333,4.5,5.133333333333333,5.4,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0454,Executive,Chief Officer,Privileged,1,90,10,7,2,0,2,6,2,2,0,0.343,315.1667,0.0,0.7,0.2,0.0,0.2,0.6,0.2,0.2,0.8,3.0,4,0.1,0.6,1.0,6.0,4.0,3.0,1.0,0.0,10.0,3.0,21.0,22.11,Moderate,Provide refresher awareness training and continue behavioral monitoring,Privilege Exposure
EMP0455,Human Resources,Recruiter,Medium,1,48,10,8,2,0,1,4,2,2,2,0.4635,263.75,0.0,0.8,0.2,0.0,0.1,0.4,0.2,0.2,0.8,2.0,2,0.52,0.4,0.3333333333333333,6.0,2.0,3.0,5.2,0.0,3.333333333333333,2.0,17.53333333333333,18.46,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0456,Sales,Account Executive,Medium,1,100,10,8,1,0,0,6,2,2,0,0.1863,353.6667,0.0,0.8,0.1,0.0,0.0,0.6,0.2,0.2,0.8,3.0,2,0.0,0.6,0.3333333333333333,6.0,0.0,1.5,0.0,0.0,3.333333333333333,3.0,7.833333333333332,8.25,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0457,Human Resources,Recruiter,High,1,90,10,8,1,0,1,8,1,1,2,0.2559,285.375,0.5,0.8,0.1,0.0,0.1,0.8,0.1,0.1,0.9,3.0,3,0.1,0.8,0.6666666666666666,3.0,2.0,1.5,1.0,5.0,6.666666666666666,4.0,15.166666666666664,15.96,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0458,Legal,Legal Assistant,High,1,100,10,8,0,0,0,7,0,0,0,0.1739,379.5714,0.0,0.8,0.0,0.0,0.0,0.7,0.0,0.0,1.0,3.0,3,0.0,0.7,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,6.666666666666666,3.5,3.166666666666666,3.33,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0459,Information Technology,IT Support Analyst,Privileged,1,87,10,8,0,1,0,4,1,1,1,0.2108,505.5,0.0,0.8,0.0,0.1,0.0,0.4,0.1,0.1,0.9,3.0,4,0.13,0.4,1.0,3.0,0.0,0.0,1.3,0.0,10.0,2.0,12.3,12.95,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0460,Human Resources,HR Manager,Medium,1,81,10,8,0,1,0,8,1,1,2,0.2923,231.125,0.0,0.8,0.0,0.1,0.0,0.8,0.1,0.1,0.9,3.0,2,0.19,0.8,0.3333333333333333,3.0,0.0,0.0,1.9,0.0,3.333333333333333,4.0,4.233333333333334,4.46,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0461,Legal,Compliance Analyst,Medium,1,68,10,6,1,0,1,6,2,2,0,0.2591,224.6667,0.0,0.6,0.1,0.0,0.1,0.6,0.2,0.2,0.8,3.0,2,0.32,0.6,0.3333333333333333,6.0,2.0,1.5,3.2,0.0,3.333333333333333,3.0,13.033333333333331,13.72,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0462,Sales,Sales Representative,Low,1,74,10,9,2,1,0,5,4,4,0,0.3268,150.0,0.0,0.9,0.2,0.1,0.0,0.5,0.4,0.4,0.6,1.25,1,0.26,0.5,0.0,12.0,0.0,3.0,2.6,0.0,0.0,2.5,15.100000000000001,15.89,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0463,Operations,Operations Analyst,Low,1,80,10,9,3,0,2,6,4,4,0,0.3308,240.8333,0.0,0.9,0.3,0.0,0.2,0.6,0.4,0.4,0.6,1.5,1,0.2,0.6,0.0,12.0,4.0,4.5,2.0,0.0,0.0,3.0,19.5,20.53,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0464,Information Technology,Security Analyst,Medium,1,94,10,7,2,0,2,6,3,3,1,0.1852,339.6667,0.0,0.7,0.2,0.0,0.2,0.6,0.3,0.3,0.7,2.0,2,0.06,0.6,0.3333333333333333,9.0,4.0,3.0,0.6,0.0,3.333333333333333,3.0,16.933333333333334,17.82,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0465,Information Technology,Security Analyst,High,1,66,10,9,4,1,2,5,6,6,1,0.3424,254.0,1.0,0.9,0.4,0.1,0.2,0.5,0.6,0.6,0.4,0.8333,3,0.34,0.5,0.6666666666666666,18.0,4.0,6.0,3.4000000000000004,10.0,6.666666666666666,2.5,45.56666666666666,47.96,High,Assign targeted phishing awareness training and reassess within 30 days,Phishing Failures
EMP0466,Executive,Chief Officer,Privileged,1,75,10,9,3,0,0,5,3,3,0,0.3274,272.6,0.0,0.9,0.3,0.0,0.0,0.5,0.3,0.3,0.7,1.6667,4,0.25,0.5,1.0,9.0,0.0,4.5,2.5,0.0,10.0,2.5,23.5,24.74,Moderate,Provide refresher awareness training and continue behavioral monitoring,Privilege Exposure
EMP0467,Legal,Legal Manager,High,1,70,10,10,3,1,0,5,4,4,0,0.2706,335.0,0.0,1.0,0.3,0.1,0.0,0.5,0.4,0.4,0.6,1.25,3,0.3,0.5,0.6666666666666666,12.0,0.0,4.5,3.0,0.0,6.666666666666666,2.5,23.666666666666664,24.91,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0468,Information Technology,System Administrator,Medium,1,81,10,10,3,0,1,5,3,3,1,0.2496,171.6,0.0,1.0,0.3,0.0,0.1,0.5,0.3,0.3,0.7,1.6667,2,0.19,0.5,0.3333333333333333,9.0,2.0,4.5,1.9,0.0,3.333333333333333,2.5,18.23333333333333,19.19,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0469,Executive,Vice President,Privileged,1,80,10,7,1,1,1,4,2,2,0,0.2452,301.0,0.0,0.7,0.1,0.1,0.1,0.4,0.2,0.2,0.8,2.0,4,0.2,0.4,1.0,6.0,2.0,1.5,2.0,0.0,10.0,2.0,19.5,20.53,Moderate,Provide refresher awareness training and continue behavioral monitoring,Privilege Exposure
EMP0470,Operations,Operations Manager,Low,1,94,10,7,1,0,1,6,2,2,0,0.2199,167.6667,0.0,0.7,0.1,0.0,0.1,0.6,0.2,0.2,0.8,3.0,1,0.06,0.6,0.0,6.0,2.0,1.5,0.6,0.0,0.0,3.0,7.1,7.47,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0471,Legal,Legal Manager,Medium,1,78,10,10,1,0,1,6,1,1,0,0.3514,279.8333,0.0,1.0,0.1,0.0,0.1,0.6,0.1,0.1,0.9,3.0,2,0.22,0.6,0.3333333333333333,3.0,2.0,1.5,2.2,0.0,3.333333333333333,3.0,9.033333333333331,9.51,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0472,Operations,Operations Specialist,Medium,1,78,10,9,2,1,2,4,3,3,0,0.2553,275.0,0.0,0.9,0.2,0.1,0.2,0.4,0.3,0.3,0.7,1.3333,2,0.22,0.4,0.3333333333333333,9.0,4.0,3.0,2.2,0.0,3.333333333333333,2.0,19.53333333333333,20.56,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0473,Finance,Financial Analyst,High,1,63,10,9,4,0,2,4,4,4,1,0.301,353.0,0.0,0.9,0.4,0.0,0.2,0.4,0.4,0.4,0.6,1.0,3,0.37,0.4,0.6666666666666666,12.0,4.0,6.0,3.7,0.0,6.666666666666666,2.0,30.366666666666667,31.96,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0474,Operations,Operations Analyst,Low,1,69,10,9,2,1,0,4,5,5,0,0.3676,292.0,0.0,0.9,0.2,0.1,0.0,0.4,0.5,0.5,0.5,0.8,1,0.31,0.4,0.0,15.0,0.0,3.0,3.1,0.0,0.0,2.0,19.1,20.11,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0475,Marketing,Digital Marketing Analyst,Low,1,69,10,8,2,1,1,5,4,4,0,0.2455,280.2,0.0,0.8,0.2,0.1,0.1,0.5,0.4,0.4,0.6,1.25,1,0.31,0.5,0.0,12.0,2.0,3.0,3.1,0.0,0.0,2.5,17.6,18.53,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0476,Executive,Chief Officer,High,1,81,10,8,2,1,2,4,4,4,0,0.2277,478.5,0.0,0.8,0.2,0.1,0.2,0.4,0.4,0.4,0.6,1.0,3,0.19,0.4,0.6666666666666666,12.0,4.0,3.0,1.9,0.0,6.666666666666666,2.0,25.566666666666663,26.91,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0477,Legal,Legal Manager,High,1,85,10,9,1,0,1,5,1,1,0,0.2888,223.0,0.0,0.9,0.1,0.0,0.1,0.5,0.1,0.1,0.9,3.0,3,0.15,0.5,0.6666666666666666,3.0,2.0,1.5,1.5,0.0,6.666666666666666,2.5,12.166666666666666,12.81,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0478,Information Technology,IT Support Analyst,High,0,82,10,9,2,0,0,4,2,2,1,0.3961,400.5,1.0,0.9,0.2,0.0,0.0,0.4,0.2,0.2,0.8,2.0,3,0.18,0.2,0.6666666666666666,6.0,0.0,3.0,1.7999999999999998,10.0,6.666666666666666,2.0,25.46666666666667,26.81,Moderate,Provide refresher awareness training and continue behavioral monitoring,Targeted Attack Failures
EMP0479,Human Resources,Recruiter,Medium,1,89,10,7,3,1,1,5,7,7,2,0.3295,186.4,1.0,0.7,0.3,0.1,0.1,0.5,0.7,0.7,0.3,0.7143,2,0.11,0.5,0.3333333333333333,21.0,2.0,4.5,1.1,10.0,3.333333333333333,2.5,39.43333333333334,41.51,High,Assign targeted phishing awareness training and reassess within 30 days,Phishing Failures
EMP0480,Information Technology,IT Support Analyst,Medium,1,100,10,9,2,0,1,4,2,2,1,0.1924,361.25,1.0,0.9,0.2,0.0,0.1,0.4,0.2,0.2,0.8,2.0,2,0.0,0.4,0.3333333333333333,6.0,2.0,3.0,0.0,10.0,3.333333333333333,2.0,22.333333333333332,23.51,Moderate,Provide refresher awareness training and continue behavioral monitoring,Targeted Attack Failures
EMP0481,Executive,Vice President,High,1,68,10,9,1,0,1,6,1,1,0,0.257,188.5,0.0,0.9,0.1,0.0,0.1,0.6,0.1,0.1,0.9,3.0,3,0.32,0.6,0.6666666666666666,3.0,2.0,1.5,3.2,0.0,6.666666666666666,3.0,13.366666666666667,14.07,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0482,Legal,Compliance Analyst,High,1,97,10,9,3,0,3,5,4,4,0,0.2353,339.0,0.0,0.9,0.3,0.0,0.3,0.5,0.4,0.4,0.6,1.25,3,0.03,0.5,0.6666666666666666,12.0,6.0,4.5,0.3,0.0,6.666666666666666,2.5,26.96666666666667,28.39,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0483,Marketing,Digital Marketing Analyst,Medium,1,84,10,8,2,1,0,6,5,5,0,0.2879,508.6667,0.0,0.8,0.2,0.1,0.0,0.6,0.5,0.5,0.5,1.2,2,0.16,0.6,0.3333333333333333,15.0,0.0,3.0,1.6,0.0,3.333333333333333,3.0,19.933333333333334,20.98,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0484,Finance,Finance Manager,High,0,97,10,8,2,0,0,6,3,3,1,0.2916,255.6667,1.0,0.8,0.2,0.0,0.0,0.6,0.3,0.3,0.7,2.0,3,0.03,0.3,0.6666666666666666,9.0,0.0,3.0,0.3,10.0,6.666666666666666,3.0,25.96666666666667,27.33,Moderate,Provide refresher awareness training and continue behavioral monitoring,Targeted Attack Failures
EMP0485,Human Resources,Recruiter,Medium,1,71,10,8,1,1,1,4,2,2,2,0.2868,220.5,0.5,0.8,0.1,0.1,0.1,0.4,0.2,0.2,0.8,2.0,2,0.29,0.4,0.3333333333333333,6.0,2.0,1.5,2.9,5.0,3.333333333333333,2.0,18.73333333333333,19.72,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0486,Marketing,Digital Marketing Analyst,Medium,1,65,10,7,1,0,1,4,2,2,0,0.3577,176.5,0.0,0.7,0.1,0.0,0.1,0.4,0.2,0.2,0.8,2.0,2,0.35,0.4,0.3333333333333333,6.0,2.0,1.5,3.5,0.0,3.333333333333333,2.0,14.333333333333332,15.09,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0487,Information Technology,System Administrator,Medium,1,80,10,7,0,0,0,5,0,0,1,0.2482,219.8,0.0,0.7,0.0,0.0,0.0,0.5,0.0,0.0,1.0,3.0,2,0.2,0.5,0.3333333333333333,0.0,0.0,0.0,2.0,0.0,3.333333333333333,2.5,2.833333333333333,2.98,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0488,Information Technology,System Administrator,High,1,59,10,8,0,1,0,1,2,2,1,0.2619,242.0,0.0,0.8,0.0,0.1,0.0,0.1,0.2,0.2,0.8,0.5,3,0.41,0.1,0.6666666666666666,6.0,0.0,0.0,4.1,0.0,6.666666666666666,0.5,16.266666666666666,17.12,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0489,Marketing,Marketing Specialist,Low,1,92,10,7,0,0,0,5,1,1,0,0.2047,292.6,0.0,0.7,0.0,0.0,0.0,0.5,0.1,0.1,0.9,3.0,1,0.08,0.5,0.0,3.0,0.0,0.0,0.8,0.0,0.0,2.5,1.2999999999999998,1.37,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0490,Operations,Operations Manager,Medium,1,63,10,8,2,0,0,5,2,2,0,0.2853,312.4,0.0,0.8,0.2,0.0,0.0,0.5,0.2,0.2,0.8,2.5,2,0.37,0.5,0.3333333333333333,6.0,0.0,3.0,3.7,0.0,3.333333333333333,2.5,13.533333333333331,14.25,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0491,Legal,Legal Assistant,Medium,1,69,10,10,2,0,2,2,3,3,0,0.3134,337.0,0.0,1.0,0.2,0.0,0.2,0.2,0.3,0.3,0.7,0.6667,2,0.31,0.2,0.3333333333333333,9.0,4.0,3.0,3.1,0.0,3.333333333333333,1.0,21.433333333333334,22.56,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0492,Marketing,Marketing Manager,Medium,1,77,10,10,4,0,2,5,5,5,0,0.2851,275.2,0.0,1.0,0.4,0.0,0.2,0.5,0.5,0.5,0.5,1.0,2,0.23,0.5,0.3333333333333333,15.0,4.0,6.0,2.3000000000000003,0.0,3.333333333333333,2.5,28.133333333333333,29.61,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0493,Finance,Accountant,High,1,80,10,9,2,0,1,5,2,2,1,0.2174,160.0,0.0,0.9,0.2,0.0,0.1,0.5,0.2,0.2,0.8,2.5,3,0.2,0.5,0.6666666666666666,6.0,2.0,3.0,2.0,0.0,6.666666666666666,2.5,17.166666666666664,18.07,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0494,Information Technology,IT Support Analyst,High,1,61,10,6,1,0,0,4,3,3,1,0.3886,302.0,0.0,0.6,0.1,0.0,0.0,0.4,0.3,0.3,0.7,1.3333,3,0.39,0.4,0.6666666666666666,9.0,0.0,1.5,3.9000000000000004,0.0,6.666666666666666,2.0,19.066666666666666,20.07,Moderate,Provide refresher awareness training and continue behavioral monitoring,Phishing Failures
EMP0495,Executive,Director,High,1,91,10,9,1,1,0,7,2,2,0,0.2591,236.0,0.0,0.9,0.1,0.1,0.0,0.7,0.2,0.2,0.8,3.0,3,0.09,0.7,0.6666666666666666,6.0,0.0,1.5,0.8999999999999999,0.0,6.666666666666666,3.5,11.566666666666666,12.18,Low,Maintain standard awareness training and periodic phishing simulation,Privilege Exposure
EMP0496,Information Technology,IT Support Analyst,Medium,1,85,10,8,2,0,1,6,3,3,1,0.3201,191.3333,1.0,0.8,0.2,0.0,0.1,0.6,0.3,0.3,0.7,2.0,2,0.15,0.6,0.3333333333333333,9.0,2.0,3.0,1.5,10.0,3.333333333333333,3.0,25.833333333333332,27.19,Moderate,Provide refresher awareness training and continue behavioral monitoring,Targeted Attack Failures
EMP0497,Operations,Operations Analyst,Low,1,92,10,9,2,0,2,7,2,2,0,0.2338,225.8571,0.0,0.9,0.2,0.0,0.2,0.7,0.2,0.2,0.8,3.0,1,0.08,0.7,0.0,6.0,4.0,3.0,0.8,0.0,0.0,3.5,10.3,10.84,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0498,Legal,Legal Manager,Medium,1,79,10,7,1,0,0,6,3,3,0,0.2642,264.3333,0.0,0.7,0.1,0.0,0.0,0.6,0.3,0.3,0.7,2.0,2,0.21,0.6,0.3333333333333333,9.0,0.0,1.5,2.1,0.0,3.333333333333333,3.0,12.933333333333334,13.61,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0499,Marketing,Marketing Specialist,Low,1,79,10,9,1,0,1,6,1,1,0,0.2181,213.0,0.0,0.9,0.1,0.0,0.1,0.6,0.1,0.1,0.9,3.0,1,0.21,0.6,0.0,3.0,2.0,1.5,2.1,0.0,0.0,3.0,5.6,5.89,Low,Maintain standard awareness training and periodic phishing simulation,Phishing Failures
EMP0500,Information Technology,Security Analyst,Privileged,1,76,10,9,4,2,3,7,6,6,1,0.227,221.5714,1.0,0.9,0.4,0.2,0.3,0.7,0.6,0.6,0.4,1.1667,4,0.24,0.7,1.0,18.0,6.0,6.0,2.4,10.0,10.0,3.5,48.9,51.47,Critical,"Immediate security review, targeted awareness training, and follow-up phishing simulation",Phishing Failures
