event_id,employee_id,department,role,privilege_level,security_training_completed,previous_training_score,scenario_id,scenario_name,attack_type,difficulty,target_department,mitre_technique,targeted_department,failure_probability,email_opened,link_clicked,attachment_opened,credentials_submitted,email_reported,response_time_seconds,simulation_failed,remediation_training_assigned
EVT002693,EMP0270,Operations,Operations Manager,Medium,1,83,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.2896,1,0,0,0,0,0,1,1
EVT002694,EMP0270,Operations,Operations Manager,Medium,1,83,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.3452,0,0,0,0,1,119,0,0
EVT002695,EMP0270,Operations,Operations Manager,Medium,1,83,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.3176,1,0,0,0,1,346,0,0
EVT002696,EMP0270,Operations,Operations Manager,Medium,1,83,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.3573,0,0,0,0,1,155,0,0
EVT002697,EMP0270,Operations,Operations Manager,Medium,1,83,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.3485,0,0,0,0,1,196,1,1
EVT002698,EMP0270,Operations,Operations Manager,Medium,1,83,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.3788,1,0,0,0,0,0,0,0
EVT002699,EMP0270,Operations,Operations Manager,Medium,1,83,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.3288,0,0,0,0,1,154,0,0
EVT002700,EMP0270,Operations,Operations Manager,Medium,1,83,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.2918,1,0,0,0,1,77,0,0
EVT002701,EMP0271,Operations,Operations Manager,Medium,1,85,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.2952,1,1,0,0,1,251,1,1
EVT002702,EMP0271,Operations,Operations Manager,Medium,1,85,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.2678,1,0,1,0,0,0,1,1
EVT002703,EMP0271,Operations,Operations Manager,Medium,1,85,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.2987,1,0,0,0,0,0,1,1
EVT002704,EMP0271,Operations,Operations Manager,Medium,1,85,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.2772,1,0,0,0,1,253,0,0
EVT002705,EMP0271,Operations,Operations Manager,Medium,1,85,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.3429,1,0,0,0,0,0,0,0
EVT002706,EMP0271,Operations,Operations Manager,Medium,1,85,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.2122,0,0,0,0,0,0,0,0
EVT002707,EMP0271,Operations,Operations Manager,Medium,1,85,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.3121,1,1,0,0,0,0,1,1
EVT002708,EMP0271,Operations,Operations Manager,Medium,1,85,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.4155,1,0,0,0,0,0,0,0
EVT002709,EMP0271,Operations,Operations Manager,Medium,1,85,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.3007,1,0,0,0,1,198,0,0
EVT002710,EMP0271,Operations,Operations Manager,Medium,1,85,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.3078,1,1,0,1,1,287,1,1
EVT002711,EMP0272,Executive,Director,High,0,74,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.325,1,1,0,0,0,0,1,1
EVT002712,EMP0272,Executive,Director,High,0,74,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.3743,1,0,0,0,1,370,0,0
EVT002713,EMP0272,Executive,Director,High,0,74,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.4073,1,0,0,0,0,0,0,0
EVT002714,EMP0272,Executive,Director,High,0,74,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.3411,1,0,0,0,0,0,0,0
EVT002715,EMP0272,Executive,Director,High,0,74,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.3745,1,0,0,0,1,273,0,0
EVT002716,EMP0272,Executive,Director,High,0,74,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.3528,1,1,0,1,0,0,1,1
EVT002717,EMP0272,Executive,Director,High,0,74,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.431,1,0,0,0,1,198,0,0
EVT002718,EMP0272,Executive,Director,High,0,74,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.3442,0,0,0,0,1,536,0,0
EVT002719,EMP0272,Executive,Director,High,0,74,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.4166,1,0,1,0,0,0,1,1
EVT002720,EMP0272,Executive,Director,High,0,74,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.4147,1,1,0,1,1,119,1,1
EVT002721,EMP0273,Marketing,Marketing Manager,Medium,0,81,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.3618,1,0,0,0,0,0,0,0
EVT002722,EMP0273,Marketing,Marketing Manager,Medium,0,81,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.5087,0,0,0,0,0,0,1,1
EVT002723,EMP0273,Marketing,Marketing Manager,Medium,0,81,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.4448,1,0,0,0,0,0,0,0
EVT002724,EMP0273,Marketing,Marketing Manager,Medium,0,81,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.4663,1,0,0,0,0,0,0,0
EVT002725,EMP0273,Marketing,Marketing Manager,Medium,0,81,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.4616,1,1,0,1,0,0,1,1
EVT002726,EMP0273,Marketing,Marketing Manager,Medium,0,81,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.5151,1,1,0,1,1,628,1,1
EVT002727,EMP0273,Marketing,Marketing Manager,Medium,0,81,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.4007,1,0,0,0,1,159,0,0
EVT002728,EMP0273,Marketing,Marketing Manager,Medium,0,81,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.4538,1,0,0,0,1,175,0,0
EVT002729,EMP0273,Marketing,Marketing Manager,Medium,0,81,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.4761,1,0,0,0,0,0,0,0
EVT002730,EMP0273,Marketing,Marketing Manager,Medium,0,81,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.5491,1,0,0,0,1,404,0,0
EVT002731,EMP0274,Operations,Operations Analyst,Low,1,62,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.3102,1,1,0,1,0,0,1,1
EVT002732,EMP0274,Operations,Operations Analyst,Low,1,62,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.1765,1,0,0,0,0,0,0,0
EVT002733,EMP0274,Operations,Operations Analyst,Low,1,62,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.2424,1,0,0,0,0,0,0,0
EVT002734,EMP0274,Operations,Operations Analyst,Low,1,62,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.2191,1,1,0,0,0,0,1,1
EVT002735,EMP0274,Operations,Operations Analyst,Low,1,62,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.2155,1,0,0,0,0,0,0,0
EVT002736,EMP0274,Operations,Operations Analyst,Low,1,62,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.3757,1,1,0,1,1,88,1,1
EVT002737,EMP0274,Operations,Operations Analyst,Low,1,62,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.1729,1,0,0,0,1,173,0,0
EVT002738,EMP0274,Operations,Operations Analyst,Low,1,62,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.2948,1,0,0,0,1,270,0,0
EVT002739,EMP0274,Operations,Operations Analyst,Low,1,62,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.4104,1,0,0,0,0,0,0,0
EVT002740,EMP0274,Operations,Operations Analyst,Low,1,62,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.2237,1,1,0,1,0,0,1,1
EVT002741,EMP0275,Sales,Sales Manager,Low,1,69,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.277,0,0,0,0,0,0,0,0
EVT002742,EMP0275,Sales,Sales Manager,Low,1,69,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.3337,0,0,0,0,1,178,0,0
EVT002743,EMP0275,Sales,Sales Manager,Low,1,69,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.3814,1,0,0,0,1,205,0,0
EVT002744,EMP0275,Sales,Sales Manager,Low,1,69,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.3689,1,1,0,0,1,404,1,1
EVT002745,EMP0275,Sales,Sales Manager,Low,1,69,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.3986,0,0,0,0,1,140,0,0
EVT002746,EMP0275,Sales,Sales Manager,Low,1,69,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.3749,1,1,0,1,0,0,1,1
EVT002747,EMP0275,Sales,Sales Manager,Low,1,69,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.4081,1,0,0,0,0,0,0,0
EVT002748,EMP0275,Sales,Sales Manager,Low,1,69,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.2585,1,0,0,0,1,219,0,0
EVT002749,EMP0275,Sales,Sales Manager,Low,1,69,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.3274,1,0,0,0,1,290,0,0
EVT002750,EMP0275,Sales,Sales Manager,Low,1,69,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.3353,1,0,0,0,1,261,0,0
EVT002751,EMP0276,Operations,Operations Manager,Low,1,61,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.3774,1,0,0,0,0,0,0,0
EVT002752,EMP0276,Operations,Operations Manager,Low,1,61,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.3822,1,0,0,0,1,186,0,0
EVT002753,EMP0276,Operations,Operations Manager,Low,1,61,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.4275,1,0,0,0,1,211,1,1
EVT002754,EMP0276,Operations,Operations Manager,Low,1,61,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.2603,0,0,0,0,1,1054,0,0
EVT002755,EMP0276,Operations,Operations Manager,Low,1,61,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.4951,1,0,0,0,1,265,0,0
EVT002756,EMP0276,Operations,Operations Manager,Low,1,61,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.3297,0,0,0,0,0,0,1,1
EVT002757,EMP0276,Operations,Operations Manager,Low,1,61,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.3646,1,1,0,0,0,0,1,1
EVT002758,EMP0276,Operations,Operations Manager,Low,1,61,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.2689,1,0,0,0,1,482,0,0
EVT002759,EMP0276,Operations,Operations Manager,Low,1,61,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.3653,0,0,0,0,1,204,0,0
EVT002760,EMP0276,Operations,Operations Manager,Low,1,61,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.3218,1,0,0,0,0,0,0,0
EVT002761,EMP0277,Information Technology,System Administrator,Privileged,1,53,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.3456,1,0,0,0,0,0,0,0
EVT002762,EMP0277,Information Technology,System Administrator,Privileged,1,53,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.3099,1,0,0,0,1,69,0,0
EVT002763,EMP0277,Information Technology,System Administrator,Privileged,1,53,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.2941,1,0,0,0,0,0,1,1
EVT002764,EMP0277,Information Technology,System Administrator,Privileged,1,53,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.2829,0,0,0,0,0,0,0,0
EVT002765,EMP0277,Information Technology,System Administrator,Privileged,1,53,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.388,1,0,0,0,1,464,0,0
EVT002766,EMP0277,Information Technology,System Administrator,Privileged,1,53,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,1,0.4149,1,1,0,1,1,296,1,1
EVT002767,EMP0277,Information Technology,System Administrator,Privileged,1,53,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.36,1,1,0,0,1,313,1,1
EVT002768,EMP0277,Information Technology,System Administrator,Privileged,1,53,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.2927,1,1,0,0,0,0,1,1
EVT002769,EMP0277,Information Technology,System Administrator,Privileged,1,53,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.3416,1,0,1,0,1,139,1,1
EVT002770,EMP0277,Information Technology,System Administrator,Privileged,1,53,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.2835,1,0,0,0,1,344,0,0
EVT002771,EMP0278,Executive,Vice President,High,1,98,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.2969,0,0,0,0,1,665,0,0
EVT002772,EMP0278,Executive,Vice President,High,1,98,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.1445,1,0,0,0,1,127,0,0
EVT002773,EMP0278,Executive,Vice President,High,1,98,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.2308,0,0,0,0,1,169,0,0
EVT002774,EMP0278,Executive,Vice President,High,1,98,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.1211,1,0,0,0,0,0,0,0
EVT002775,EMP0278,Executive,Vice President,High,1,98,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.2154,1,0,0,0,1,102,0,0
EVT002776,EMP0278,Executive,Vice President,High,1,98,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.225,1,0,0,0,1,133,0,0
EVT002777,EMP0278,Executive,Vice President,High,1,98,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.1603,1,1,0,0,1,381,1,1
EVT002778,EMP0278,Executive,Vice President,High,1,98,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.2782,1,1,0,0,0,0,1,1
EVT002779,EMP0278,Executive,Vice President,High,1,98,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.2737,1,0,0,0,1,266,0,0
EVT002780,EMP0278,Executive,Vice President,High,1,98,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.2764,1,0,0,0,0,0,0,0
EVT002781,EMP0279,Marketing,Marketing Manager,Medium,0,77,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.302,0,0,0,0,0,0,1,1
EVT002782,EMP0279,Marketing,Marketing Manager,Medium,0,77,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.4499,1,0,0,0,1,231,0,0
EVT002783,EMP0279,Marketing,Marketing Manager,Medium,0,77,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.5636,0,0,0,0,1,211,1,1
EVT002784,EMP0279,Marketing,Marketing Manager,Medium,0,77,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.3838,1,1,0,0,0,0,1,1
EVT002785,EMP0279,Marketing,Marketing Manager,Medium,0,77,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.4933,1,1,0,0,0,0,1,1
EVT002786,EMP0279,Marketing,Marketing Manager,Medium,0,77,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.4468,1,1,0,1,0,0,1,1
EVT002787,EMP0279,Marketing,Marketing Manager,Medium,0,77,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.4353,0,0,0,0,0,0,1,1
EVT002788,EMP0279,Marketing,Marketing Manager,Medium,0,77,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.435,1,0,0,0,1,348,0,0
EVT002789,EMP0279,Marketing,Marketing Manager,Medium,0,77,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.4839,1,0,1,0,1,193,1,1
EVT002790,EMP0279,Marketing,Marketing Manager,Medium,0,77,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.4636,1,0,0,0,0,0,0,0
EVT002791,EMP0280,Human Resources,Recruiter,High,1,91,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.056,1,0,0,0,0,0,0,0
EVT002792,EMP0280,Human Resources,Recruiter,High,1,91,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.0634,1,0,0,0,1,80,0,0
EVT002793,EMP0280,Human Resources,Recruiter,High,1,91,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.1413,1,0,0,0,1,102,0,0
EVT002794,EMP0280,Human Resources,Recruiter,High,1,91,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.1253,1,0,0,0,0,0,0,0
EVT002795,EMP0280,Human Resources,Recruiter,High,1,91,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.1329,1,0,0,0,1,318,0,0
EVT002796,EMP0280,Human Resources,Recruiter,High,1,91,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.1257,1,0,0,0,0,0,0,0
EVT002797,EMP0280,Human Resources,Recruiter,High,1,91,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,1,0.1892,0,0,0,0,0,0,0,0
EVT002798,EMP0280,Human Resources,Recruiter,High,1,91,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.2131,1,0,0,0,1,187,0,0
EVT002799,EMP0280,Human Resources,Recruiter,High,1,91,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,1,0.2196,1,0,0,0,1,150,0,0
EVT002800,EMP0280,Human Resources,Recruiter,High,1,91,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.0827,1,0,0,0,1,247,0,0
EVT002801,EMP0281,Marketing,Digital Marketing Analyst,Medium,0,81,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.3914,1,0,0,0,1,157,0,0
EVT002802,EMP0281,Marketing,Digital Marketing Analyst,Medium,0,81,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.338,1,0,1,0,1,257,1,1
EVT002803,EMP0281,Marketing,Digital Marketing Analyst,Medium,0,81,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.392,0,0,0,0,0,0,1,1
EVT002804,EMP0281,Marketing,Digital Marketing Analyst,Medium,0,81,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.3164,1,0,0,0,1,159,0,0
EVT002805,EMP0281,Marketing,Digital Marketing Analyst,Medium,0,81,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.2437,1,1,0,1,0,0,1,1
EVT002806,EMP0281,Marketing,Digital Marketing Analyst,Medium,0,81,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.4118,0,0,0,0,1,181,0,0
EVT002807,EMP0281,Marketing,Digital Marketing Analyst,Medium,0,81,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.1906,1,0,0,0,0,0,0,0
EVT002808,EMP0281,Marketing,Digital Marketing Analyst,Medium,0,81,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.333,1,0,0,0,0,0,0,0
EVT002809,EMP0281,Marketing,Digital Marketing Analyst,Medium,0,81,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.3302,1,0,0,0,0,0,0,0
EVT002810,EMP0281,Marketing,Digital Marketing Analyst,Medium,0,81,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.2886,0,0,0,0,0,0,1,1
EVT002811,EMP0282,Human Resources,HR Specialist,High,1,57,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.2972,1,1,0,1,0,0,1,1
EVT002812,EMP0282,Human Resources,HR Specialist,High,1,57,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.549,1,0,0,0,1,319,0,0
EVT002813,EMP0282,Human Resources,HR Specialist,High,1,57,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.441,1,0,0,0,1,164,0,0
EVT002814,EMP0282,Human Resources,HR Specialist,High,1,57,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.6073,1,0,0,0,0,0,0,0
